<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.05.11	18:21:50	4731.48	4733.98	4730.71	4733.98	315	268	109614
2026.05.11	18:23:31	4733.98	4736.95	4733.68	4736.95	330	243	100873
2026.05.11	18:25:32	4736.95	4738.37	4735.10	4735.10	368	331	120586
2026.05.11	18:29:44	4735.10	4735.65	4732.38	4732.38	681	702	252156
2026.05.11	18:35:28	4732.38	4734.88	4731.61	4731.61	985	847	343811
2026.05.11	18:40:52	4731.61	4732.07	4728.80	4728.80	883	759	323767
2026.05.11	18:42:38	4728.80	4730.43	4727.16	4730.43	287	242	105740
2026.05.11	18:44:42	4730.43	4731.50	4728.23	4728.23	349	301	124350
2026.05.11	18:45:00	4728.23	4729.26	4725.99	4725.99	111	85	17703
2026.05.11	18:45:36	4725.99	4728.21	4724.94	4728.21	182	150	35726
2026.05.11	18:47:39	4728.21	4728.87	4725.60	4728.87	408	365	122801
2026.05.11	18:52:45	4728.87	4730.66	4727.39	4730.66	878	784	305962
2026.05.11	19:09:24	4730.66	4733.63	4730.36	4730.36	2070	2078	999294
2026.05.11	19:13:15	4730.36	4730.62	4727.35	4727.35	484	550	230296
2026.05.11	19:17:08	4727.35	4728.27	4725.00	4725.00	536	551	232488
2026.05.11	19:19:43	4725.00	4727.34	4724.07	4727.34	401	341	155489
2026.05.11	19:21:02	4727.34	4727.39	4724.12	4724.12	208	209	78724
2026.05.11	19:29:06	4724.12	4725.96	4722.69	4722.69	1368	1251	483842
2026.05.11	19:31:14	4722.69	4725.65	4722.38	4725.65	315	270	127657
2026.05.11	19:33:26	4725.65	4726.20	4722.93	4722.93	276	290	131609
2026.05.11	19:35:23	4722.93	4723.17	4719.90	4719.90	244	281	117698
2026.05.11	19:36:51	4719.90	4720.69	4717.42	4717.42	204	277	87703
2026.05.11	19:37:23	4717.42	4720.64	4717.37	4720.64	99	88	31871
2026.05.11	19:41:12	4720.64	4721.81	4718.54	4718.54	467	556	228673
2026.05.11	19:42:00	4718.54	4719.70	4716.43	4716.43	172	184	48071
2026.05.11	19:42:08	4716.43	4716.43	4713.16	4713.16	32	53	7456
2026.05.11	19:42:18	4713.16	4715.14	4711.87	4715.14	68	49	9841
2026.05.11	19:42:40	4715.14	4716.19	4712.92	4712.92	83	115	21754
2026.05.11	19:43:08	4712.92	4713.13	4709.86	4709.86	142	133	27951
2026.05.11	19:43:17	4709.86	4711.49	4708.22	4711.49	64	39	9313
2026.05.11	19:43:45	4711.49	4713.32	4710.05	4713.32	144	135	27635
2026.05.11	19:44:31	4713.32	4714.94	4711.67	4711.67	140	214	46041
2026.05.11	19:45:34	4711.67	4712.19	4708.92	4712.19	232	250	62869
2026.05.11	19:47:40	4712.19	4714.78	4711.51	4714.78	394	467	125989
2026.05.11	19:56:26	4714.78	4716.80	4713.53	4713.53	1341	1443	525598
2026.05.11	19:58:37	4713.53	4716.46	4713.19	4716.46	408	339	131296
2026.05.11	20:02:04	4716.46	4719.12	4715.85	4719.12	503	534	206842
2026.05.11	20:12:12	4719.12	4720.12	4716.85	4716.85	1473	1522	607678
2026.05.11	20:15:44	4716.85	4719.11	4715.84	4719.11	582	517	211341
2026.05.11	20:23:02	4719.11	4720.43	4717.16	4720.43	988	976	437630
2026.05.11	20:24:07	4720.43	4721.06	4717.79	4717.79	198	199	64450
2026.05.11	20:25:18	4717.79	4720.94	4717.67	4720.94	283	184	71597
2026.05.11	20:29:35	4720.94	4721.91	4718.64	4718.64	582	660	256285
2026.05.11	20:30:51	4718.64	4720.55	4717.28	4720.55	259	226	76091
2026.05.11	20:33:07	4720.55	4723.55	4720.28	4723.55	305	245	136435
2026.05.11	20:44:36	4723.55	4724.57	4721.30	4724.57	1389	1418	688832
2026.05.11	21:04:33	4724.57	4725.06	4721.79	4725.06	2329	2352	1196284
2026.05.11	21:11:24	4725.06	4727.01	4723.74	4723.74	818	755	410939
2026.05.11	21:20:13	4723.74	4724.94	4721.67	4721.67	1290	1265	529551
2026.05.11	21:24:20	4721.67	4723.89	4720.62	4723.89	586	555	246214
2026.05.11	21:29:16	4723.89	4726.62	4723.35	4726.62	768	690	296674
2026.05.11	21:37:00	4726.62	4729.40	4726.13	4729.40	707	690	463556
2026.05.11	21:40:38	4729.40	4729.48	4726.21	4726.21	391	454	217753
2026.05.11	21:56:21	4726.21	4728.48	4725.21	4728.48	1610	1700	942879
2026.05.11	21:59:31	4728.48	4729.20	4725.93	4725.93	408	387	190325
2026.05.11	22:06:12	4725.93	4727.34	4724.07	4727.34	896	843	401067
2026.05.11	22:13:25	4727.34	4728.49	4725.22	4725.22	891	846	432726
2026.05.11	22:30:43	4725.22	4725.71	4722.44	4722.44	1801	1789	1037740
2026.05.11	22:35:45	4722.44	4725.60	4722.33	4725.60	592	503	301410
2026.05.11	22:45:41	4725.60	4728.87	4725.60	4728.87	981	850	596640
2026.05.11	22:49:43	4728.87	4730.90	4727.63	4730.90	521	517	241374
2026.05.11	22:54:10	4730.90	4733.46	4730.19	4733.46	623	650	266808
2026.05.11	22:59:32	4733.46	4736.28	4733.01	4733.01	862	892	322355
2026.05.11	23:00:53	4733.01	4736.19	4732.92	4736.19	214	220	80270
2026.05.11	23:06:50	4736.19	4737.93	4734.66	4734.66	506	478	357173
2026.05.11	23:11:48	4734.66	4734.93	4731.66	4731.66	334	356	298386
2026.05.11	23:13:00	4731.66	4733.40	4730.13	4733.40	237	202	72162
2026.05.11	23:14:00	4733.40	4736.67	4733.40	4736.67	105	109	59749
2026.05.11	23:23:35	4736.67	4736.99	4733.72	4733.72	588	719	574777
2026.05.11	23:32:47	4733.72	4736.71	4733.44	4736.71	484	465	550818
2026.05.11	23:50:33	4736.71	4738.46	4735.19	4735.19	1023	1088	1065857
2026.05.11	23:58:58	4735.19	4735.71	4732.62	4734.80	730	857	505008
2026.05.12	01:02:36	4741.50	4742.63	4739.36	4742.63	208	218	96206
2026.05.12	01:03:36	4742.63	4743.35	4740.08	4740.08	180	208	60144
2026.05.12	01:07:16	4740.08	4741.54	4738.27	4741.54	369	379	220291
2026.05.12	01:08:35	4741.54	4742.89	4739.62	4742.89	158	142	78617
2026.05.12	01:09:40	4742.89	4743.79	4740.52	4740.52	99	89	64788
2026.05.12	01:16:38	4740.52	4741.47	4738.20	4738.20	500	479	417688
2026.05.12	01:27:35	4738.20	4740.68	4737.41	4740.68	575	523	656512
2026.05.12	01:33:53	4740.68	4742.11	4738.84	4742.11	472	399	377842
2026.05.12	01:44:47	4742.11	4743.94	4740.67	4743.94	693	596	653953
2026.05.12	01:46:25	4743.94	4747.21	4743.94	4747.21	214	200	98363
2026.05.12	01:46:26	4747.21	4750.48	4747.21	4750.48	0	0	0
2026.05.12	01:46:28	4750.48	4753.75	4750.48	4753.75	16	19	2938
2026.05.12	01:46:59	4753.75	4755.09	4751.82	4755.09	126	116	30279
2026.05.12	01:49:01	4755.09	4755.21	4751.94	4751.94	205	269	121957
2026.05.12	01:51:16	4751.94	4753.82	4750.55	4753.82	237	220	134431
2026.05.12	01:59:06	4753.82	4753.97	4750.70	4750.70	629	692	470364
2026.05.12	02:00:20	4750.70	4752.92	4749.65	4752.92	131	102	73612
2026.05.12	02:03:39	4752.92	4754.27	4751.00	4751.00	352	349	198953
2026.05.12	02:08:01	4751.00	4754.00	4750.73	4754.00	360	290	262434
2026.05.12	02:11:13	4754.00	4754.63	4751.36	4751.36	223	235	191400
2026.05.12	02:11:51	4751.36	4751.36	4748.09	4748.09	66	101	38396
2026.05.12	02:12:17	4748.09	4749.30	4746.03	4749.30	73	89	25503
2026.05.12	02:14:32	4749.30	4751.21	4747.94	4751.21	253	237	135414
2026.05.12	02:16:13	4751.21	4754.15	4750.88	4754.15	210	140	100418
2026.05.12	02:18:49	4754.15	4754.21	4750.94	4750.94	178	227	155939
2026.05.12	02:21:13	4750.94	4754.13	4750.86	4754.13	196	149	143626
2026.05.12	02:24:23	4754.13	4754.19	4750.92	4750.92	210	269	189655
2026.05.12	02:27:24	4750.92	4754.16	4750.89	4754.16	267	218	180303
2026.05.12	02:31:53	4754.16	4754.81	4751.54	4754.81	361	358	268692
2026.05.12	02:32:58	4754.81	4757.98	4754.71	4754.71	156	156	65040
2026.05.12	02:34:10	4754.71	4757.25	4753.98	4757.25	151	132	72590
2026.05.12	02:36:50	4757.25	4757.49	4754.22	4754.22	273	258	159401
2026.05.12	02:37:49	4754.22	4756.81	4753.54	4756.81	123	82	59114
2026.05.12	02:39:37	4756.81	4759.20	4755.93	4755.93	239	237	107530
2026.05.12	02:46:51	4755.93	4757.66	4754.39	4757.66	709	623	434339
2026.05.12	02:48:48	4757.66	4760.50	4757.23	4760.50	249	214	116412
2026.05.12	02:52:19	4760.50	4762.60	4759.33	4762.60	425	346	210929
2026.05.12	02:52:38	4762.60	4765.87	4762.60	4765.87	107	96	19246
2026.05.12	02:52:45	4765.87	4768.91	4765.64	4768.91	44	27	6608
2026.05.12	02:54:37	4768.91	4769.51	4766.24	4766.24	267	368	111755
2026.05.12	02:58:30	4766.24	4768.94	4765.67	4768.94	430	434	233586
2026.05.12	03:00:01	4768.94	4769.25	4765.98	4765.98	185	182	90627
2026.05.12	03:00:47	4765.98	4766.78	4763.51	4763.51	107	146	46236
2026.05.12	03:01:08	4763.51	4763.51	4760.24	4760.24	70	98	20474
2026.05.12	03:01:55	4760.24	4761.78	4758.51	4761.78	163	149	47333
2026.05.12	03:02:19	4761.78	4763.76	4760.49	4760.49	87	105	23177
2026.05.12	03:04:06	4760.49	4763.03	4759.76	4763.03	295	311	107515
2026.05.12	03:05:41	4763.03	4765.12	4761.85	4761.85	259	248	95137
2026.05.12	03:08:43	4761.85	4763.47	4760.20	4763.47	399	440	181804
2026.05.12	03:09:46	4763.47	4766.28	4763.01	4766.28	153	139	62588
2026.05.12	03:10:04	4766.28	4769.24	4765.97	4769.24	74	45	18482
2026.05.12	03:11:27	4769.24	4769.68	4766.41	4766.41	274	249	82524
2026.05.12	03:14:13	4766.41	4768.69	4765.42	4768.69	472	384	165869
2026.05.12	03:17:49	4768.69	4769.69	4766.42	4769.69	568	508	216177
2026.05.12	03:17:59	4769.69	4772.96	4769.69	4772.96	53	38	9658
2026.05.12	03:19:44	4772.96	4773.54	4770.27	4770.27	319	289	104962
2026.05.12	03:20:34	4770.27	4772.69	4769.42	4772.69	153	120	50143
2026.05.12	03:21:34	4772.69	4773.02	4769.75	4769.75	168	158	59690
2026.05.12	03:22:21	4769.75	4770.33	4767.06	4767.06	150	124	46625
2026.05.12	03:23:06	4767.06	4767.16	4763.89	4763.89	171	144	44693
2026.05.12	03:23:12	4763.89	4763.89	4760.62	4760.62	18	33	6109
2026.05.12	03:23:35	4760.62	4761.70	4758.43	4758.43	107	84	23484
2026.05.12	03:23:36	4758.43	4758.43	4755.16	4755.16	1	7	597
2026.05.12	03:23:48	4755.16	4756.57	4753.30	4756.57	86	36	11662
2026.05.12	03:24:06	4756.57	4758.97	4755.70	4758.97	97	50	18330
2026.05.12	03:25:24	4758.97	4761.54	4758.27	4761.54	268	283	77984
2026.05.12	03:26:33	4761.54	4763.99	4760.72	4763.99	194	200	67691
2026.05.12	03:28:18	4763.99	4766.01	4762.74	4762.74	284	292	105350
2026.05.12	03:30:16	4762.74	4763.92	4760.65	4760.65	271	302	117473
2026.05.12	03:31:02	4760.65	4763.02	4759.75	4763.02	139	114	46682
2026.05.12	03:33:17	4763.02	4763.85	4760.58	4760.58	340	332	134797
2026.05.12	03:35:15	4760.58	4761.34	4758.07	4758.07	278	286	117529
2026.05.12	03:36:43	4758.07	4761.31	4758.04	4761.31	249	223	87325
2026.05.12	03:39:49	4761.31	4762.78	4759.51	4759.51	390	383	186362
2026.05.12	03:44:16	4759.51	4761.00	4757.73	4757.73	566	518	266577
2026.05.12	03:46:05	4757.73	4760.70	4757.43	4760.70	256	216	108753
2026.05.12	03:46:47	4760.70	4761.95	4758.68	4758.68	102	114	42461
2026.05.12	03:52:45	4758.68	4760.73	4757.46	4757.46	743	786	357121
2026.05.12	03:54:23	4757.46	4757.46	4754.19	4754.19	284	284	98190
2026.05.12	03:58:04	4754.19	4755.41	4752.14	4755.41	685	620	220989
2026.05.12	03:59:00	4755.41	4755.85	4752.58	4752.58	155	161	55836
2026.05.12	03:59:52	4752.58	4752.58	4749.31	4749.31	171	193	51743
2026.05.12	04:00:00	4749.31	4749.90	4746.63	4746.63	29	32	8558
2026.05.12	04:00:10	4746.63	4749.84	4746.57	4749.84	67	40	9346
2026.05.12	04:00:19	4749.84	4753.11	4749.84	4753.11	57	36	9434
2026.05.12	04:02:10	4753.11	4755.60	4752.33	4752.33	468	415	111092
2026.05.12	04:02:49	4752.33	4754.02	4750.75	4754.02	208	138	38749
2026.05.12	04:03:50	4754.02	4755.03	4751.76	4751.76	296	245	60671
2026.05.12	04:04:23	4751.76	4752.92	4749.65	4749.65	139	157	32449
2026.05.12	04:04:34	4749.65	4749.65	4746.38	4746.38	48	67	11718
2026.05.12	04:04:57	4746.38	4747.61	4744.34	4744.34	114	113	22366
2026.05.12	04:05:13	4744.34	4745.21	4741.94	4745.21	93	70	16200
2026.05.12	04:05:57	4745.21	4747.83	4744.56	4747.83	200	173	43846
2026.05.12	04:07:05	4747.83	4750.33	4747.06	4747.06	283	262	68145
2026.05.12	04:07:36	4747.06	4749.28	4746.01	4749.28	147	106	30731
2026.05.12	04:07:56	4749.28	4752.49	4749.22	4752.49	89	55	19648
2026.05.12	04:09:55	4752.49	4752.59	4749.32	4752.59	442	348	118456
2026.05.12	04:11:28	4752.59	4752.97	4749.70	4749.70	306	338	92936
2026.05.12	04:12:00	4749.70	4750.68	4747.41	4747.41	74	91	32305
2026.05.12	04:13:05	4747.41	4748.88	4745.61	4745.61	197	186	64733
2026.05.12	04:15:08	4745.61	4747.83	4744.56	4744.56	413	373	122984
2026.05.12	04:15:49	4744.56	4746.36	4743.09	4746.36	141	124	40320
2026.05.12	04:16:44	4746.36	4747.13	4743.86	4743.86	221	179	55103
2026.05.12	04:17:14	4743.86	4746.79	4743.52	4746.79	122	105	29520
2026.05.12	04:18:59	4746.79	4748.50	4745.23	4748.50	357	319	105136
2026.05.12	04:19:50	4748.50	4751.72	4748.45	4748.45	167	178	50556
2026.05.12	04:20:39	4748.45	4750.34	4747.07	4747.07	134	143	48675
2026.05.12	04:22:30	4747.07	4747.81	4744.54	4744.54	278	393	111452
2026.05.12	04:25:52	4744.54	4746.33	4743.06	4743.06	573	613	201678
2026.05.12	04:26:02	4743.06	4743.06	4739.79	4739.79	32	44	10054
2026.05.12	04:27:30	4739.79	4739.83	4736.56	4736.56	291	318	87404
2026.05.12	04:28:45	4736.56	4736.99	4733.72	4736.99	285	272	74721
2026.05.12	04:30:01	4736.99	4737.85	4734.58	4734.58	234	222	75857
2026.05.12	04:31:00	4734.58	4736.92	4733.65	4736.92	179	182	58944
2026.05.12	04:32:22	4736.92	4738.70	4735.43	4738.70	217	206	81837
2026.05.12	04:34:23	4738.70	4739.01	4735.74	4735.74	236	273	120826
2026.05.12	04:34:33	4735.74	4736.04	4732.77	4732.77	26	39	9900
2026.05.12	04:36:40	4732.77	4733.54	4730.27	4730.27	436	466	126878
2026.05.12	04:38:04	4730.27	4732.63	4729.36	4729.36	319	273	84582
2026.05.12	04:39:13	4729.36	4730.11	4726.84	4726.84	201	226	68255
2026.05.12	04:39:20	4726.84	4726.96	4723.69	4723.69	32	40	7364
2026.05.12	04:40:06	4723.69	4726.46	4723.19	4726.46	206	185	45541
2026.05.12	04:40:49	4726.46	4727.02	4723.75	4723.75	157	156	42633
2026.05.12	04:41:35	4723.75	4724.07	4720.80	4720.80	173	188	46253
2026.05.12	04:42:50	4720.80	4723.58	4720.31	4723.58	288	295	74815
2026.05.12	04:44:34	4723.58	4725.97	4722.70	4725.97	368	351	103864
2026.05.12	04:44:47	4725.97	4729.24	4725.97	4729.24	51	27	12611
2026.05.12	04:46:27	4729.24	4730.48	4727.21	4727.21	319	324	99998
2026.05.12	04:47:09	4727.21	4729.87	4726.60	4729.87	141	125	42539
2026.05.12	04:48:04	4729.87	4729.94	4726.67	4726.67	142	189	55030
2026.05.12	04:48:30	4726.67	4729.37	4726.10	4729.37	88	68	25854
2026.05.12	04:50:10	4729.37	4731.61	4728.34	4728.34	326	312	99775
2026.05.12	04:55:07	4728.34	4729.67	4726.40	4726.40	821	855	296392
2026.05.12	04:56:51	4726.40	4727.71	4724.44	4727.71	297	297	103779
2026.05.12	04:57:43	4727.71	4729.83	4726.56	4726.56	143	171	52486
2026.05.12	04:59:39	4726.56	4727.02	4723.75	4727.02	313	312	116175
2026.05.12	05:00:38	4727.02	4729.05	4725.78	4729.05	215	212	57990
2026.05.12	05:03:45	4729.05	4730.99	4727.72	4727.72	608	706	187057
2026.05.12	05:06:05	4727.72	4729.81	4726.54	4726.54	414	432	139921
2026.05.12	05:07:02	4726.54	4728.55	4725.28	4728.55	152	151	56895
2026.05.12	05:08:05	4728.55	4730.12	4726.85	4730.12	139	146	63360
2026.05.12	05:10:36	4730.12	4731.78	4728.51	4731.78	341	367	151262
2026.05.12	05:13:53	4731.78	4733.94	4730.67	4730.67	471	535	196181
2026.05.12	05:19:11	4730.67	4731.63	4728.36	4728.36	711	835	317912
2026.05.12	05:21:08	4728.36	4729.03	4725.76	4725.76	252	334	117301
2026.05.12	05:23:56	4725.76	4728.51	4725.24	4728.51	317	308	167521
2026.05.12	05:26:49	4728.51	4730.46	4727.19	4727.19	344	396	172848
2026.05.12	05:28:25	4727.19	4727.72	4724.45	4724.45	267	309	96440
2026.05.12	05:30:01	4724.45	4727.66	4724.39	4727.66	221	171	95865
2026.05.12	05:30:39	4727.66	4729.55	4726.28	4726.28	135	151	38099
2026.05.12	05:30:48	4726.28	4726.28	4723.01	4723.01	23	57	8358
2026.05.12	05:31:31	4723.01	4725.34	4722.07	4725.34	194	192	43465
2026.05.12	05:36:36	4725.34	4727.32	4724.05	4727.32	862	918	304875
2026.05.12	05:38:21	4727.32	4729.24	4725.97	4725.97	292	300	104450
2026.05.12	05:43:08	4725.97	4728.14	4724.87	4728.14	826	910	287329
2026.05.12	05:44:11	4728.14	4730.24	4726.97	4730.24	185	163	62859
2026.05.12	05:47:38	4730.24	4733.43	4730.16	4730.16	599	634	207290
2026.05.12	05:48:31	4730.16	4731.14	4727.87	4727.87	129	170	52315
2026.05.12	05:50:21	4727.87	4730.54	4727.27	4730.54	298	318	109822
2026.05.12	05:52:48	4730.54	4732.42	4729.15	4732.42	397	393	146484
2026.05.12	05:59:52	4732.42	4733.37	4730.10	4730.10	1057	1060	423633
2026.05.12	06:01:22	4730.10	4733.09	4729.82	4733.09	251	248	90476
2026.05.12	06:01:43	4733.09	4733.29	4730.02	4730.02	63	81	20473
2026.05.12	06:04:19	4730.02	4731.89	4728.62	4728.62	363	466	155831
2026.05.12	06:04:54	4728.62	4731.22	4727.95	4731.22	135	148	35008
2026.05.12	06:07:42	4731.22	4731.25	4727.98	4727.98	409	414	168693
2026.05.12	06:11:36	4727.98	4730.29	4727.02	4730.29	528	532	233102
2026.05.12	06:14:04	4730.29	4731.74	4728.47	4731.74	348	380	148077
2026.05.12	06:17:35	4731.74	4732.03	4728.76	4728.76	386	486	210681
2026.05.12	06:19:28	4728.76	4728.76	4725.49	4725.49	186	246	113534
2026.05.12	06:24:53	4725.49	4727.36	4724.09	4724.09	824	874	325227
2026.05.12	06:32:01	4724.09	4726.08	4722.81	4726.08	933	918	427649
2026.05.12	06:39:22	4726.08	4727.90	4724.63	4727.90	742	822	440238
2026.05.12	06:44:38	4727.90	4728.00	4724.73	4724.73	465	476	315976
2026.05.12	06:45:53	4724.73	4724.73	4721.46	4721.46	114	152	74949
2026.05.12	06:48:24	4721.46	4722.20	4718.93	4722.20	313	302	151551
2026.05.12	06:50:10	4722.20	4722.54	4719.27	4719.27	155	202	105101
2026.05.12	06:52:21	4719.27	4722.22	4718.95	4722.22	222	204	131072
2026.05.12	06:54:58	4722.22	4722.72	4719.45	4719.45	230	240	156874
2026.05.12	07:01:30	4719.45	4721.25	4717.98	4721.25	603	573	391508
2026.05.12	07:05:05	4721.25	4722.96	4719.69	4722.96	443	370	215547
2026.05.12	07:15:55	4722.96	4724.12	4720.85	4724.12	1046	1039	649146
2026.05.12	07:16:04	4724.12	4727.39	4724.12	4727.39	47	32	9155
2026.05.12	07:18:36	4727.39	4730.31	4727.04	4727.04	486	506	151666
2026.05.12	07:21:28	4727.04	4728.95	4725.68	4728.95	372	382	172055
2026.05.12	07:23:02	4728.95	4729.62	4726.35	4726.35	181	198	93791
2026.05.12	07:29:44	4726.35	4726.73	4723.46	4723.46	621	624	401959
2026.05.12	07:36:12	4723.46	4724.49	4721.22	4724.49	547	573	387776
2026.05.12	07:47:04	4724.49	4726.54	4723.27	4723.27	987	1016	652026
2026.05.12	07:48:25	4723.27	4723.27	4720.00	4720.00	158	178	81506
2026.05.12	07:52:39	4720.00	4720.69	4717.42	4717.42	455	460	253720
2026.05.12	07:54:12	4717.42	4717.92	4714.65	4714.65	245	231	92120
2026.05.12	07:54:36	4714.65	4716.81	4713.54	4713.54	80	71	24197
2026.05.12	07:55:55	4713.54	4714.51	4711.24	4714.51	240	212	78085
2026.05.12	07:57:05	4714.51	4716.24	4712.97	4716.24	180	145	70084
2026.05.12	08:00:00	4716.24	4716.98	4713.71	4713.71	310	376	175029
2026.05.12	08:01:00	4713.71	4714.15	4710.88	4714.15	164	199	59396
2026.05.12	08:03:08	4714.15	4717.37	4714.10	4717.37	355	340	128416
2026.05.12	08:07:15	4717.37	4718.82	4715.55	4715.55	516	614	246218
2026.05.12	08:08:25	4715.55	4715.81	4712.54	4712.54	190	202	70414
2026.05.12	08:12:25	4712.54	4712.54	4709.27	4709.27	765	799	240184
2026.05.12	08:13:47	4709.27	4712.04	4708.77	4712.04	224	256	81994
2026.05.12	08:15:36	4712.04	4714.57	4711.30	4714.57	224	253	108652
2026.05.12	08:20:33	4714.57	4716.43	4713.16	4716.43	888	975	296685
2026.05.12	08:25:35	4716.43	4717.00	4713.73	4713.73	464	615	301984
2026.05.12	08:30:02	4713.73	4716.34	4713.07	4716.34	388	512	266722
2026.05.12	08:30:49	4716.34	4719.16	4715.89	4719.16	157	159	47335
2026.05.12	08:31:16	4719.16	4721.97	4718.70	4721.97	89	97	26810
2026.05.12	08:32:34	4721.97	4722.33	4719.06	4719.06	168	256	77353
2026.05.12	08:34:04	4719.06	4720.60	4717.33	4717.33	200	278	89845
2026.05.12	08:34:20	4717.33	4717.67	4714.40	4714.40	43	91	15985
2026.05.12	08:35:37	4714.40	4716.23	4712.96	4716.23	293	316	77741
2026.05.12	08:37:00	4716.23	4716.91	4713.64	4713.64	275	316	82158
2026.05.12	08:38:35	4713.64	4716.37	4713.10	4716.37	259	334	95083
2026.05.12	08:45:37	4716.37	4716.98	4713.71	4713.71	971	1238	421570
2026.05.12	08:50:22	4713.71	4716.09	4712.82	4712.82	629	757	285875
2026.05.12	08:52:15	4712.82	4715.21	4711.94	4715.21	317	346	112658
2026.05.12	08:55:29	4715.21	4715.94	4712.67	4712.67	551	598	194158
2026.05.12	08:55:53	4712.67	4713.18	4709.91	4713.18	87	80	23263
2026.05.12	08:55:56	4713.18	4716.45	4713.18	4716.45	26	13	3400
2026.05.12	08:57:47	4716.45	4719.39	4716.12	4719.39	377	388	110190
2026.05.12	08:58:30	4719.39	4720.06	4716.79	4716.79	113	155	43310
2026.05.12	08:59:47	4716.79	4717.25	4713.98	4713.98	163	223	76873
2026.05.12	09:00:11	4713.98	4714.54	4711.27	4711.27	97	119	23674
2026.05.12	09:00:22	4711.27	4711.34	4708.07	4708.07	35	81	11083
2026.05.12	09:00:23	4708.07	4708.07	4704.80	4704.80	3	9	920
2026.05.12	09:00:35	4704.80	4707.42	4704.15	4707.42	74	55	12245
2026.05.12	09:01:36	4707.42	4710.16	4706.89	4710.16	236	236	60627
2026.05.12	09:02:07	4710.16	4710.70	4707.43	4707.43	84	116	31326
2026.05.12	09:03:20	4707.43	4709.20	4705.93	4705.93	215	288	72889
2026.05.12	09:04:30	4705.93	4708.03	4704.76	4708.03	241	253	69933
2026.05.12	09:05:16	4708.03	4708.85	4705.58	4708.85	149	141	45355
2026.05.12	09:05:41	4708.85	4709.43	4706.16	4706.16	94	100	24757
2026.05.12	09:07:06	4706.16	4707.72	4704.45	4704.45	204	272	84430
2026.05.12	09:07:34	4704.45	4706.07	4702.80	4706.07	113	104	27903
2026.05.12	09:10:11	4706.07	4707.02	4703.75	4703.75	411	584	157297
2026.05.12	09:12:13	4703.75	4706.35	4703.08	4706.35	314	354	122203
2026.05.12	09:15:10	4706.35	4706.73	4703.46	4706.73	427	510	176139
2026.05.12	09:16:02	4706.73	4707.06	4703.79	4703.79	101	163	52180
2026.05.12	09:16:47	4703.79	4703.79	4700.52	4700.52	115	174	45146
2026.05.12	09:17:51	4700.52	4703.77	4700.50	4703.77	166	182	63732
2026.05.12	09:20:49	4703.77	4707.00	4703.73	4703.73	408	527	178091
2026.05.12	09:22:23	4703.73	4705.17	4701.90	4701.90	195	317	93122
2026.05.12	09:23:37	4701.90	4701.90	4698.63	4698.63	178	325	74398
2026.05.12	09:26:23	4698.63	4699.49	4696.22	4696.22	405	572	165540
2026.05.12	09:31:08	4696.22	4698.43	4695.16	4698.43	645	825	284845
2026.05.12	09:33:18	4698.43	4699.54	4696.27	4699.54	353	401	130107
2026.05.12	09:34:03	4699.54	4702.45	4699.18	4702.45	159	143	45253
2026.05.12	09:37:56	4702.45	4704.89	4701.62	4701.62	566	573	232895
2026.05.12	09:43:02	4701.62	4702.10	4698.83	4698.83	937	946	305327
2026.05.12	09:43:18	4698.83	4700.59	4697.32	4700.59	74	71	16750
2026.05.12	09:46:08	4700.59	4703.71	4700.44	4703.71	443	478	169336
2026.05.12	09:48:59	4703.71	4704.50	4701.23	4701.23	430	501	170588
2026.05.12	09:49:41	4701.23	4702.42	4699.15	4699.15	105	118	42620
2026.05.12	09:50:36	4699.15	4699.29	4696.02	4696.02	209	258	54425
2026.05.12	09:53:41	4696.02	4698.64	4695.37	4698.64	580	679	185080
2026.05.12	09:55:15	4698.64	4699.97	4696.70	4696.70	274	322	94161
2026.05.12	09:58:30	4696.70	4697.64	4694.37	4697.64	646	698	194860
2026.05.12	10:00:09	4697.64	4699.70	4696.43	4696.43	344	344	97880
2026.05.12	10:02:39	4696.43	4697.35	4694.08	4694.08	507	575	149987
