<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.08.03	09:03:29.083			179325	27.00000000	88
2026.08.03	09:03:29.098			179325	1.00000000	88
2026.08.03	09:03:29.100			179320	5.00000000	88
2026.08.03	09:03:29.107			179325	15.00000000	88
2026.08.03	09:03:29.108			179325	1.00000000	88
2026.08.03	09:03:29.112			179330	1.00000000	120
2026.08.03	09:03:29.114			179330	4.00000000	120
2026.08.03	09:03:29.115			179330	4.00000000	120
2026.08.03	09:03:29.116			179325	2.00000000	88
2026.08.03	09:03:29.129			179330	7.00000000	120
2026.08.03	09:03:29.143			179325	4.00000000	88
2026.08.03	09:03:29.159			179330	2.00000000	120
2026.08.03	09:03:29.169			179325	2.00000000	88
2026.08.03	09:03:29.172			179330	4.00000000	120
2026.08.03	09:03:29.179			179330	2.00000000	120
2026.08.03	09:03:29.184			179330	2.00000000	120
2026.08.03	09:03:29.199			179325	3.00000000	88
2026.08.03	09:03:29.203			179330	1.00000000	120
2026.08.03	09:03:29.207			179330	1.00000000	120
2026.08.03	09:03:29.216			179325	10.00000000	88
2026.08.03	09:03:29.216			179330	22.00000000	120
2026.08.03	09:03:29.216			179335	35.00000000	56
2026.08.03	09:03:29.216			179340	64.00000000	56
2026.08.03	09:03:29.217			179345	9.00000000	56
2026.08.03	09:03:29.217			179335	1.00000000	56
2026.08.03	09:03:29.218			179330	70.00000000	120
2026.08.03	09:03:29.218			179335	4.00000000	56
2026.08.03	09:03:29.218			179330	21.00000000	120
2026.08.03	09:03:29.220			179335	15.00000000	56
2026.08.03	09:03:29.220			179330	2.00000000	120
2026.08.03	09:03:29.221			179335	14.00000000	56
2026.08.03	09:03:29.223			179330	8.00000000	120
2026.08.03	09:03:29.223			179325	8.00000000	88
2026.08.03	09:03:29.247			179325	2.00000000	88
2026.08.03	09:03:29.250			179330	2.00000000	120
2026.08.03	09:03:29.250			179325	19.00000000	88
2026.08.03	09:03:29.259			179320	2.00000000	88
2026.08.03	09:03:29.272			179330	1.00000000	120
2026.08.03	09:03:29.273			179320	5.00000000	88
2026.08.03	09:03:29.273	179320				2
2026.08.03	09:03:29.273		179325			4
2026.08.03	09:03:29.282			179325	12.00000000	88
2026.08.03	09:03:29.316			179320	10.00000000	88
2026.08.03	09:03:29.319			179320	4.00000000	88
2026.08.03	09:03:29.324			179320	5.00000000	88
2026.08.03	09:03:29.324			179325	37.00000000	56
2026.08.03	09:03:29.329			179320	7.00000000	88
2026.08.03	09:03:29.329			179315	3.00000000	88
2026.08.03	09:03:29.329			179325	2.00000000	56
2026.08.03	09:03:29.329			179320	1.00000000	88
2026.08.03	09:03:29.336			179325	18.00000000	56
2026.08.03	09:03:29.337			179330	11.00000000	56
2026.08.03	09:03:29.346			179325	50.00000000	56
2026.08.03	09:03:29.347			179330	12.00000000	56
2026.08.03	09:03:29.351			179325	9.00000000	56
2026.08.03	09:03:29.375			179325	78.00000000	56
2026.08.03	09:03:29.380			179320	109.00000000	88
2026.08.03	09:03:29.380			179315	14.00000000	88
2026.08.03	09:03:29.381			179320	1.00000000	88
2026.08.03	09:03:29.381			179325	17.00000000	56
2026.08.03	09:03:29.385			179330	4.00000000	56
2026.08.03	09:03:29.387			179325	3.00000000	56
2026.08.03	09:03:29.398			179330	8.00000000	56
2026.08.03	09:03:29.401			179335	9.00000000	56
2026.08.03	09:03:29.407			179330	3.00000000	56
2026.08.03	09:03:29.418			179335	9.00000000	56
2026.08.03	09:03:29.418			179340	10.00000000	56
2026.08.03	09:03:29.420			179335	14.00000000	56
2026.08.03	09:03:29.424			179330	26.00000000	56
2026.08.03	09:03:29.425			179325	3.00000000	56
2026.08.03	09:03:29.426			179320	3.00000000	88
2026.08.03	09:03:29.426			179325	5.00000000	56
2026.08.03	09:03:29.427			179330	3.00000000	56
2026.08.03	09:03:29.431			179325	6.00000000	56
2026.08.03	09:03:29.432			179330	3.00000000	56
2026.08.03	09:03:29.433			179325	2.00000000	56
2026.08.03	09:03:29.445			179330	5.00000000	56
2026.08.03	09:03:29.451			179325	1.00000000	56
2026.08.03	09:03:29.451			179330	4.00000000	56
2026.08.03	09:03:29.454			179325	3.00000000	56
2026.08.03	09:03:29.456			179330	10.00000000	56
2026.08.03	09:03:29.457			179325	4.00000000	56
2026.08.03	09:03:29.460			179330	2.00000000	56
2026.08.03	09:03:29.462			179325	2.00000000	56
2026.08.03	09:03:29.465			179330	6.00000000	56
2026.08.03	09:03:29.470			179325	8.00000000	56
2026.08.03	09:03:29.483			179330	3.00000000	56
2026.08.03	09:03:29.489			179325	1.00000000	56
2026.08.03	09:03:29.490			179330	2.00000000	56
2026.08.03	09:03:29.490			179335	1.00000000	56
2026.08.03	09:03:29.492			179325	10.00000000	56
2026.08.03	09:03:29.499			179330	3.00000000	56
2026.08.03	09:03:29.499			179330	7.00000000	56
2026.08.03	09:03:29.499			179320	5.00000000	88
2026.08.03	09:03:29.499			179325	13.00000000	56
2026.08.03	09:03:29.507			179325	1.00000000	56
2026.08.03	09:03:29.511			179320	2.00000000	88
2026.08.03	09:03:29.513			179320	1.00000000	88
2026.08.03	09:03:29.514			179325	4.00000000	56
2026.08.03	09:03:29.524			179320	12.00000000	88
2026.08.03	09:03:29.524			179315	28.00000000	88
2026.08.03	09:03:29.535			179325	11.00000000	56
2026.08.03	09:03:29.544			179330	1.00000000	56
2026.08.03	09:03:29.548			179325	10.00000000	56
2026.08.03	09:03:29.567			179330	3.00000000	56
2026.08.03	09:03:29.568			179335	35.00000000	56
2026.08.03	09:03:29.568			179340	24.00000000	56
2026.08.03	09:03:29.568			179330	6.00000000	56
2026.08.03	09:03:29.569			179335	33.00000000	56
2026.08.03	09:03:29.571			179330	9.00000000	56
2026.08.03	09:03:29.576			179325	1.00000000	56
2026.08.03	09:03:29.579			179330	2.00000000	56
2026.08.03	09:03:29.582			179325	1.00000000	56
2026.08.03	09:03:29.588			179330	4.00000000	56
2026.08.03	09:03:29.617			179330	4.00000000	56
2026.08.03	09:03:29.622	179325				2
2026.08.03	09:03:29.622			179325	2.00000000	56
2026.08.03	09:03:29.623		179330			4
2026.08.03	09:03:29.638			179325	3.00000000	88
2026.08.03	09:03:29.642			179330	5.00000000	56
2026.08.03	09:03:29.643			179335	12.00000000	56
2026.08.03	09:03:29.644			179340	3.00000000	56
2026.08.03	09:03:29.645			179345	16.00000000	56
2026.08.03	09:03:29.645			179340	4.00000000	56
2026.08.03	09:03:29.646			179345	11.00000000	56
2026.08.03	09:03:29.647			179340	5.00000000	56
2026.08.03	09:03:29.648			179335	13.00000000	56
2026.08.03	09:03:29.649			179330	9.00000000	56
2026.08.03	09:03:29.649			179325	13.00000000	88
2026.08.03	09:03:29.651			179320	40.00000000	88
2026.08.03	09:03:29.653			179325	11.00000000	88
2026.08.03	09:03:29.653			179320	4.00000000	88
2026.08.03	09:03:29.655			179325	1.00000000	88
2026.08.03	09:03:29.663			179320	1.00000000	88
2026.08.03	09:03:29.681			179325	3.00000000	88
2026.08.03	09:03:29.683			179330	1.00000000	56
2026.08.03	09:03:29.684			179325	2.00000000	88
2026.08.03	09:03:29.686			179330	5.00000000	56
2026.08.03	09:03:29.687			179325	6.00000000	88
2026.08.03	09:03:29.693			179330	20.00000000	56
2026.08.03	09:03:29.715			179335	4.00000000	56
2026.08.03	09:03:29.729			179330	8.00000000	56
2026.08.03	09:03:29.750			179330	7.00000000	56
2026.08.03	09:03:29.761			179330	5.00000000	56
2026.08.03	09:03:29.776			179335	4.00000000	56
2026.08.03	09:03:29.777			179330	1.00000000	56
2026.08.03	09:03:29.779			179325	1.00000000	88
2026.08.03	09:03:29.783			179325	15.00000000	88
2026.08.03	09:03:29.785			179325	2.00000000	88
2026.08.03	09:03:29.788			179320	5.00000000	88
2026.08.03	09:03:29.788			179315	25.00000000	88
2026.08.03	09:03:29.791			179325	2.00000000	88
2026.08.03	09:03:29.806			179320	1.00000000	88
2026.08.03	09:03:29.808			179320	3.00000000	88
2026.08.03	09:03:29.811			179320	9.00000000	88
2026.08.03	09:03:29.821			179320	3.00000000	88
2026.08.03	09:03:29.831			179325	2.00000000	88
2026.08.03	09:03:29.833			179320	10.00000000	88
2026.08.03	09:03:29.863			179320	18.00000000	88
2026.08.03	09:03:29.867			179315	13.00000000	88
2026.08.03	09:03:29.867			179320	4.00000000	88
2026.08.03	09:03:29.898			179325	2.00000000	88
2026.08.03	09:03:29.904			179320	5.00000000	88
2026.08.03	09:03:29.909			179320	5.00000000	88
2026.08.03	09:03:29.920			179315	1.00000000	88
2026.08.03	09:03:29.928			179315	2.00000000	88
2026.08.03	09:03:29.929			179320	1.00000000	88
2026.08.03	09:03:29.936			179315	1.00000000	88
2026.08.03	09:03:29.937			179320	1.00000000	88
2026.08.03	09:03:29.949			179315	11.00000000	88
2026.08.03	09:03:29.957			179320	8.00000000	88
2026.08.03	09:03:29.958			179325	1.00000000	88
2026.08.03	09:03:29.965	179320				2
2026.08.03	09:03:29.965			179325	1.00000000	56
2026.08.03	09:03:29.970		179325			4
2026.08.03	09:03:29.978			179320	16.00000000	88
2026.08.03	09:03:29.987			179315	10.00000000	88
2026.08.03	09:03:29.990			179320	1.00000000	88
2026.08.03	09:03:29.995			179315	6.00000000	88
2026.08.03	09:03:30.000			179315	1.00000000	88
2026.08.03	09:03:30.003			179310	5.00000000	88
2026.08.03	09:03:30.011			179310	7.00000000	88
2026.08.03	09:03:30.021			179315	1.00000000	88
2026.08.03	09:03:30.025			179310	17.00000000	88
2026.08.03	09:03:30.026			179305	35.00000000	88
2026.08.03	09:03:30.031			179300	6.00000000	88
2026.08.03	09:03:30.031			179305	33.00000000	88
2026.08.03	09:03:30.032			179310	12.00000000	88
2026.08.03	09:03:30.033			179315	1.00000000	88
2026.08.03	09:03:30.038			179315	9.00000000	88
2026.08.03	09:03:30.041			179315	3.00000000	88
2026.08.03	09:03:30.047			179310	2.00000000	88
2026.08.03	09:03:30.068			179315	8.00000000	88
2026.08.03	09:03:30.071			179310	7.00000000	88
2026.08.03	09:03:30.075			179315	10.00000000	88
2026.08.03	09:03:30.075			179310	8.00000000	88
2026.08.03	09:03:30.094			179310	1.00000000	88
2026.08.03	09:03:30.098			179315	6.00000000	88
2026.08.03	09:03:30.099			179310	16.00000000	88
2026.08.03	09:03:30.102			179305	7.00000000	88
2026.08.03	09:03:30.103			179310	3.00000000	88
2026.08.03	09:03:30.103			179305	2.00000000	88
2026.08.03	09:03:30.104			179310	2.00000000	88
2026.08.03	09:03:30.108			179305	9.00000000	88
2026.08.03	09:03:30.124			179305	1.00000000	88
2026.08.03	09:03:30.128			179305	1.00000000	88
2026.08.03	09:03:30.138			179305	18.00000000	88
2026.08.03	09:03:30.161			179305	6.00000000	88
2026.08.03	09:03:30.164			179305	3.00000000	88
2026.08.03	09:03:30.170			179310	3.00000000	88
2026.08.03	09:03:30.177			179305	48.00000000	88
2026.08.03	09:03:30.187			179300	7.00000000	88
2026.08.03	09:03:30.187			179305	11.00000000	88
2026.08.03	09:03:30.187			179300	3.00000000	88
2026.08.03	09:03:30.188			179295	1.00000000	88
2026.08.03	09:03:30.188			179300	5.00000000	88
2026.08.03	09:03:30.189			179295	15.00000000	88
2026.08.03	09:03:30.189			179300	10.00000000	88
2026.08.03	09:03:30.198			179305	4.00000000	88
2026.08.03	09:03:30.199			179300	1.00000000	88
2026.08.03	09:03:30.201			179295	6.00000000	88
2026.08.03	09:03:30.201			179295	4.00000000	88
2026.08.03	09:03:30.202			179300	1.00000000	88
2026.08.03	09:03:30.203			179300	1.00000000	88
2026.08.03	09:03:30.208			179305	6.00000000	88
2026.08.03	09:03:30.209			179300	1.00000000	88
2026.08.03	09:03:30.216			179295	14.00000000	88
2026.08.03	09:03:30.231			179300	3.00000000	88
2026.08.03	09:03:30.231			179305	2.00000000	88
2026.08.03	09:03:30.235			179300	1.00000000	88
2026.08.03	09:03:30.243			179295	7.00000000	88
2026.08.03	09:03:30.243			179295	3.00000000	88
2026.08.03	09:03:30.248			179300	2.00000000	88
2026.08.03	09:03:30.250			179295	1.00000000	88
2026.08.03	09:03:30.255			179300	1.00000000	88
2026.08.03	09:03:30.256			179295	1.00000000	88
2026.08.03	09:03:30.258			179300	1.00000000	88
2026.08.03	09:03:30.259			179295	1.00000000	88
2026.08.03	09:03:30.260			179300	3.00000000	88
2026.08.03	09:03:30.267			179295	7.00000000	88
2026.08.03	09:03:30.281			179300	3.00000000	88
2026.08.03	09:03:30.282			179295	2.00000000	88
2026.08.03	09:03:30.282			179300	1.00000000	88
2026.08.03	09:03:30.289			179300	10.00000000	88
2026.08.03	09:03:30.290			179295	45.00000000	88
2026.08.03	09:03:30.298			179290	58.00000000	88
2026.08.03	09:03:30.298			179295	2.00000000	88
2026.08.03	09:03:30.298			179290	3.00000000	88
2026.08.03	09:03:30.301			179300	10.00000000	88
2026.08.03	09:03:30.301			179305	15.00000000	88
2026.08.03	09:03:30.303			179300	1.00000000	88
2026.08.03	09:03:30.304			179295	16.00000000	88
2026.08.03	09:03:30.323	179295				2
2026.08.03	09:03:30.323		179300			4
2026.08.03	09:03:30.323			179295	2.00000000	88
2026.08.03	09:03:30.334			179300	2.00000000	56
2026.08.03	09:03:30.344			179295	2.00000000	88
2026.08.03	09:03:30.351			179295	9.00000000	88
2026.08.03	09:03:30.363			179300	1.00000000	56
2026.08.03	09:03:30.364			179295	2.00000000	88
2026.08.03	09:03:30.365			179290	4.00000000	88
2026.08.03	09:03:30.372			179295	3.00000000	88
2026.08.03	09:03:30.372			179300	1.00000000	56
2026.08.03	09:03:30.385			179295	1.00000000	88
2026.08.03	09:03:30.396			179295	11.00000000	88
2026.08.03	09:03:30.402			179300	3.00000000	56
2026.08.03	09:03:30.411			179295	5.00000000	88
2026.08.03	09:03:30.421			179290	4.00000000	88
2026.08.03	09:03:30.421			179295	1.00000000	88
2026.08.03	09:03:30.422			179300	19.00000000	56
2026.08.03	09:03:30.422			179305	16.00000000	56
2026.08.03	09:03:30.422			179305	4.00000000	56
2026.08.03	09:03:30.422			179300	1.00000000	56
2026.08.03	09:03:30.423			179305	42.00000000	56
2026.08.03	09:03:30.425			179300	9.00000000	56
2026.08.03	09:03:30.426			179300	3.00000000	56
2026.08.03	09:03:30.435			179295	15.00000000	88
2026.08.03	09:03:30.447			179300	4.00000000	56
2026.08.03	09:03:30.447			179305	34.00000000	56
2026.08.03	09:03:30.447			179310	9.00000000	56
2026.08.03	09:03:30.447			179305	2.00000000	56
2026.08.03	09:03:30.452			179300	3.00000000	56
2026.08.03	09:03:30.459			179305	1.00000000	56
2026.08.03	09:03:30.464			179300	2.00000000	56
2026.08.03	09:03:30.464			179295	90.00000000	88
2026.08.03	09:03:30.464			179290	147.00000000	88
2026.08.03	09:03:30.464			179285	23.00000000	88
2026.08.03	09:03:30.464			179290	1.00000000	88
2026.08.03	09:03:30.464			179285	56.00000000	88
2026.08.03	09:03:30.465			179295	8.00000000	88
2026.08.03	09:03:30.471			179295	1.00000000	88
2026.08.03	09:03:30.472			179290	5.00000000	88
2026.08.03	09:03:30.473			179285	3.00000000	88
2026.08.03	09:03:30.479			179290	3.00000000	88
2026.08.03	09:03:30.482			179295	2.00000000	88
2026.08.03	09:03:30.482			179290	7.00000000	88
2026.08.03	09:03:30.490			179285	6.00000000	88
2026.08.03	09:03:30.494			179290	3.00000000	88
2026.08.03	09:03:30.494			179285	1.00000000	88
2026.08.03	09:03:30.497			179285	1.00000000	88
2026.08.03	09:03:30.507			179290	1.00000000	88
2026.08.03	09:03:30.509			179295	6.00000000	88
2026.08.03	09:03:30.511			179290	2.00000000	88
2026.08.03	09:03:30.515			179290	8.00000000	88
2026.08.03	09:03:30.515			179285	82.00000000	88
2026.08.03	09:03:30.515			179280	20.00000000	88
2026.08.03	09:03:30.515			179285	1.00000000	88
2026.08.03	09:03:30.515			179280	25.00000000	88
2026.08.03	09:03:30.521			179275	11.00000000	88
2026.08.03	09:03:30.521			179280	1.00000000	88
2026.08.03	09:03:30.521			179275	2.00000000	88
2026.08.03	09:03:30.521			179280	1.00000000	88
2026.08.03	09:03:30.521			179275	9.00000000	88
2026.08.03	09:03:30.523			179280	18.00000000	88
2026.08.03	09:03:30.523			179275	128.00000000	88
2026.08.03	09:03:30.523			179280	4.00000000	88
2026.08.03	09:03:30.523			179280	3.00000000	88
2026.08.03	09:03:30.524			179270	22.00000000	88
2026.08.03	09:03:30.525			179275	23.00000000	88
2026.08.03	09:03:30.525			179270	3.00000000	88
2026.08.03	09:03:30.526			179275	1.00000000	88
2026.08.03	09:03:30.526			179280	5.00000000	88
2026.08.03	09:03:30.528			179275	20.00000000	88
2026.08.03	09:03:30.528			179280	2.00000000	88
2026.08.03	09:03:30.528			179275	7.00000000	88
2026.08.03	09:03:30.531			179280	1.00000000	88
2026.08.03	09:03:30.543			179280	4.00000000	88
2026.08.03	09:03:30.543			179285	1.00000000	88
2026.08.03	09:03:30.543			179280	3.00000000	88
2026.08.03	09:03:30.544			179275	1.00000000	88
2026.08.03	09:03:30.547			179270	8.00000000	88
2026.08.03	09:03:30.549			179275	3.00000000	88
2026.08.03	09:03:30.549			179280	7.00000000	88
2026.08.03	09:03:30.551			179275	21.00000000	88
2026.08.03	09:03:30.558			179280	3.00000000	88
2026.08.03	09:03:30.559			179275	6.00000000	88
2026.08.03	09:03:30.578			179280	17.00000000	88
2026.08.03	09:03:30.585			179275	3.00000000	88
2026.08.03	09:03:30.588			179280	1.00000000	88
2026.08.03	09:03:30.591			179275	12.00000000	88
2026.08.03	09:03:30.615			179280	8.00000000	88
2026.08.03	09:03:30.619			179275	15.00000000	88
2026.08.03	09:03:30.625			179280	10.00000000	88
2026.08.03	09:03:30.627			179275	2.00000000	88
2026.08.03	09:03:30.629			179280	1.00000000	88
2026.08.03	09:03:30.634			179275	3.00000000	88
2026.08.03	09:03:30.640			179275	12.00000000	88
2026.08.03	09:03:30.646			179270	5.00000000	88
2026.08.03	09:03:30.659			179270	2.00000000	88
2026.08.03	09:03:30.659			179270	45.00000000	88
2026.08.03	09:03:30.659			179265	11.00000000	88
2026.08.03	09:03:30.659			179270	7.00000000	88
2026.08.03	09:03:30.659			179265	5.00000000	88
2026.08.03	09:03:30.659			179270	5.00000000	88
2026.08.03	09:03:30.659			179265	1.00000000	88
2026.08.03	09:03:30.659			179270	10.00000000	88
2026.08.03	09:03:30.664			179275	1.00000000	88
2026.08.03	09:03:30.667			179270	7.00000000	88
2026.08.03	09:03:30.667			179265	1.00000000	88
2026.08.03	09:03:30.667			179270	10.00000000	88
2026.08.03	09:03:30.668			179265	20.00000000	88
2026.08.03	09:03:30.672			179265	1.00000000	88
2026.08.03	09:03:30.674	179265				2
2026.08.03	09:03:30.674		179275			4
2026.08.03	09:03:30.674			179270	1.00000000	120
2026.08.03	09:03:30.675			179265	3.00000000	88
2026.08.03	09:03:30.679			179270	24.00000000	120
2026.08.03	09:03:30.700			179270	1.00000000	120
2026.08.03	09:03:30.701			179275	1.00000000	56
2026.08.03	09:03:30.707			179270	4.00000000	120
2026.08.03	09:03:30.715			179270	1.00000000	120
2026.08.03	09:03:30.715			179265	95.00000000	88
2026.08.03	09:03:30.715			179260	98.00000000	88
2026.08.03	09:03:30.715			179255	57.00000000	88
2026.08.03	09:03:30.715			179260	1.00000000	88
2026.08.03	09:03:30.715			179255	8.00000000	88
2026.08.03	09:03:30.715			179260	3.00000000	88
2026.08.03	09:03:30.715			179255	3.00000000	88
2026.08.03	09:03:30.716			179265	4.00000000	88
2026.08.03	09:03:30.725			179260	2.00000000	88
2026.08.03	09:03:30.727			179260	29.00000000	88
2026.08.03	09:03:30.728			179255	28.00000000	88
2026.08.03	09:03:30.733			179260	19.00000000	88
2026.08.03	09:03:30.734			179255	11.00000000	88
2026.08.03	09:03:30.741			179260	21.00000000	88
2026.08.03	09:03:30.741			179265	22.00000000	88
2026.08.03	09:03:30.744			179255	2.00000000	88
2026.08.03	09:03:30.749			179260	25.00000000	88
2026.08.03	09:03:30.757			179255	2.00000000	88
2026.08.03	09:03:30.760			179260	1.00000000	88
2026.08.03	09:03:30.772			179260	1.00000000	88
2026.08.03	09:03:30.782			179255	6.00000000	88
2026.08.03	09:03:30.793			179260	1.00000000	88
2026.08.03	09:03:30.797			179255	7.00000000	88
2026.08.03	09:03:30.803			179255	21.00000000	88
2026.08.03	09:03:30.832			179255	2.00000000	88
2026.08.03	09:03:30.836			179260	1.00000000	88
2026.08.03	09:03:30.845			179255	24.00000000	88
2026.08.03	09:03:30.855			179250	28.00000000	88
2026.08.03	09:03:30.855			179255	5.00000000	88
2026.08.03	09:03:30.856			179250	5.00000000	88
2026.08.03	09:03:30.861			179255	5.00000000	88
2026.08.03	09:03:30.861			179250	4.00000000	88
2026.08.03	09:03:30.864			179255	15.00000000	88
2026.08.03	09:03:30.874			179250	1.00000000	88
2026.08.03	09:03:30.877			179255	1.00000000	88
2026.08.03	09:03:30.877			179250	16.00000000	88
2026.08.03	09:03:30.897			179255	1.00000000	88
2026.08.03	09:03:30.900			179250	2.00000000	88
2026.08.03	09:03:30.908			179255	10.00000000	88
2026.08.03	09:03:30.925			179255	10.00000000	88
2026.08.03	09:03:30.926			179255	1.00000000	88
2026.08.03	09:03:30.931			179255	4.00000000	88
2026.08.03	09:03:30.931			179255	4.00000000	88
2026.08.03	09:03:30.931			179250	2.00000000	88
2026.08.03	09:03:30.931			179255	3.00000000	88
2026.08.03	09:03:30.935			179260	3.00000000	88
2026.08.03	09:03:30.935			179260	4.00000000	88
